instantiations;compile-time [s]
815000;118.424
816000;119.530
817000;118.405
818000;120.412
819000;127.109
820000;121.198
821000;123.002
822000;123.457
823000;121.652
824000;123.387
825000;124.275
826000;118.771
827000;124.246
828000;117.562
829000;126.166
830000;122.557
831000;125.955
832000;124.069
833000;127.972
834000;122.912
835000;118.628
836000;117.132
837000;122.504
838000;117.612
839000;128.924
840000;118.920
841000;126.950
842000;128.196
843000;126.160
844000;148.265
845000;128.763
846000;123.806
847000;125.621
848000;119.270
849000;139.022
850000;119.325
851000;119.885
852000;124.540
853000;123.662
854000;120.620
855000;126.511
856000;120.538
857000;128.524
858000;126.722
859000;135.018
860000;141.290
861000;129.802
862000;130.278
863000;127.572
864000;123.691
865000;120.516
866000;130.988
867000;129.046
868000;121.785
869000;135.046
870000;123.541
871000;125.896
872000;128.247
873000;123.749
874000;123.102
875000;132.661
876000;132.116
877000;130.955
878000;126.691
879000;143.804
880000;130.979
881000;124.718
882000;134.088
883000;134.908
884000;130.145
885000;130.596
886000;125.727
887000;125.521
888000;133.186
889000;148.276
890000;135.613
891000;135.690
892000;129.491
893000;137.684
894000;129.636
895000;135.784
896000;128.709
897000;134.524
898000;131.901
899000;147.476
900000;135.638
901000;138.762
902000;132.701
903000;135.781
904000;130.398
905000;135.122
906000;133.354
907000;134.265
908000;137.096
909000;146.254
910000;141.112
911000;136.115
912000;138.823
913000;139.701
914000;132.751
915000;142.908
916000;137.985
917000;143.627
918000;131.670
919000;139.989
920000;136.582
921000;139.021
922000;137.181
923000;138.756
924000;142.695
925000;133.548
926000;139.864
927000;132.686
928000;142.353
929000;141.250
930000;140.675
931000;139.171
932000;139.965
933000;141.216
934000;140.218
935000;132.323
936000;139.219
937000;139.859
938000;133.943
939000;133.810
940000;142.167
941000;139.542
942000;137.520
943000;140.801
944000;147.855
945000;142.874
946000;144.595
947000;139.340
948000;143.870
949000;145.225
950000;136.004
951000;145.700
952000;141.066
953000;135.728
954000;141.049
955000;145.964
956000;145.201
957000;144.368
958000;142.065
959000;142.621
960000;143.887
961000;138.544
962000;147.004
963000;148.891
964000;145.053
965000;145.351
966000;147.183
967000;146.331
968000;145.286
969000;148.574
970000;141.823
971000;147.112
972000;144.395
973000;145.554
974000;144.867
975000;148.035
976000;145.299
977000;139.479
978000;142.382
979000;147.492
980000;150.518
981000;144.764
982000;150.196
983000;143.670
984000;151.042
985000;147.108
986000;147.160
987000;150.047
988000;150.980
989000;147.810
990000;153.018
991000;144.314
992000;154.269
993000;151.525
994000;144.047
995000;143.431
996000;150.793
997000;150.254
998000;150.581
999000;143.512
1000000;169.585
