instantiations;compile-time [s]
371000;26.847
372000;27.010
373000;26.648
374000;25.076
375000;26.106
376000;27.187
377000;27.074
378000;26.327
379000;27.482
380000;26.656
381000;27.371
382000;25.895
383000;27.472
384000;27.903
385000;26.804
386000;28.167
387000;26.992
388000;26.685
389000;26.944
390000;28.358
391000;27.239
392000;27.989
393000;27.880
394000;27.291
395000;28.579
396000;28.376
397000;27.512
398000;28.499
399000;27.927
400000;27.406
401000;29.158
402000;28.144
403000;27.973
404000;28.535
405000;27.048
406000;28.105
407000;28.523
408000;28.644
409000;28.764
410000;29.926
411000;29.871
412000;29.702
413000;28.791
414000;28.705
415000;28.645
416000;29.419
417000;30.219
418000;30.107
419000;29.616
420000;30.824
421000;31.193
422000;30.802
423000;29.425
424000;29.411
425000;30.768
426000;29.966
427000;29.595
428000;30.230
429000;31.509
430000;30.935
431000;31.127
432000;30.364
433000;31.550
434000;30.122
435000;31.597
436000;31.620
437000;30.578
438000;31.623
439000;32.108
440000;30.868
441000;31.073
442000;32.294
443000;31.002
444000;31.423
445000;31.277
446000;31.189
447000;32.104
448000;31.410
449000;31.563
450000;31.540
451000;31.638
452000;31.854
453000;33.141
454000;31.768
455000;32.164
456000;33.352
457000;33.249
458000;33.208
459000;33.484
460000;32.452
461000;32.335
462000;32.774
463000;33.562
464000;32.352
465000;33.634
466000;31.906
467000;32.681
468000;32.551
469000;32.975
470000;33.301
471000;34.045
472000;32.968
473000;33.558
474000;34.241
475000;34.496
476000;32.849
477000;34.466
478000;34.246
479000;34.624
480000;33.131
481000;34.569
482000;35.094
483000;34.102
484000;33.087
485000;34.069
486000;33.581
487000;35.618
488000;34.086
489000;33.909
490000;34.119
491000;34.493
492000;35.514
493000;35.959
494000;35.596
495000;34.936
496000;36.154
497000;34.793
498000;35.739
499000;34.853
500000;35.949
501000;35.857
502000;36.568
503000;35.189
504000;36.387
505000;35.294
506000;35.889
507000;35.612
508000;35.229
509000;36.586
510000;36.413
511000;35.765
512000;37.315
513000;36.405
514000;35.695
515000;37.227
516000;35.992
517000;36.614
518000;36.322
519000;37.143
520000;37.924
521000;36.312
522000;37.533
523000;37.854
524000;37.889
525000;36.424
526000;36.579
527000;36.964
528000;38.205
529000;37.218
530000;37.349
531000;37.533
532000;38.650
533000;37.255
534000;37.204
535000;37.348
536000;38.865
537000;38.113
538000;37.928
539000;38.788
540000;38.446
541000;38.091
542000;39.543
543000;37.240
544000;39.518
545000;39.548
546000;39.846
547000;38.349
548000;39.835
549000;38.589
550000;38.566
551000;40.171
552000;38.271
553000;39.471
554000;38.674
555000;38.861
556000;40.710
557000;40.298
558000;40.828
559000;40.590
560000;40.848
561000;39.436
562000;37.971
563000;41.375
564000;39.113
565000;39.057
566000;41.209
567000;41.671
568000;41.328
569000;39.977
570000;41.802
571000;41.585
572000;40.105
573000;41.795
574000;40.358
575000;40.082
576000;42.141
577000;42.273
578000;41.038
579000;41.861
580000;42.309
581000;42.345
582000;39.449
583000;41.772
584000;40.418
585000;40.902
586000;40.796
587000;40.610
588000;41.919
589000;42.918
590000;43.399
591000;41.311
592000;41.147
593000;42.022
594000;41.463
595000;41.541
596000;43.499
597000;44.181
598000;43.778
599000;43.381
600000;42.277
601000;42.436
602000;43.483
603000;43.728
604000;42.308
605000;44.107
606000;44.087
607000;42.525
608000;41.651
609000;42.604
610000;43.270
611000;43.161
612000;43.565
613000;45.161
614000;44.564
615000;42.841
616000;44.303
617000;45.093
618000;45.078
619000;43.922
620000;45.256
621000;45.417
622000;43.213
623000;45.281
624000;43.808
625000;45.121
626000;45.699
627000;45.756
628000;44.123
629000;46.073
630000;46.335
631000;46.033
632000;45.729
633000;45.889
634000;43.514
635000;44.916
636000;44.166
637000;46.608
638000;45.453
639000;45.192
640000;46.720
641000;45.107
642000;46.482
643000;45.626
644000;45.141
645000;46.349
646000;45.380
647000;47.624
648000;47.323
649000;46.975
650000;45.999
651000;47.497
652000;45.923
653000;47.866
654000;46.187
655000;45.505
656000;46.398
657000;46.405
658000;48.242
659000;48.536
660000;48.226
661000;46.330
662000;46.167
663000;46.409
664000;46.428
665000;46.584
666000;48.624
667000;47.071
668000;48.364
669000;48.529
670000;48.599
671000;46.639
672000;48.257
673000;46.020
674000;48.880
675000;48.872
676000;47.068
677000;49.941
678000;49.817
679000;48.066
680000;49.700
681000;48.122
682000;49.519
683000;47.959
684000;48.067
685000;49.403
686000;49.751
687000;50.172
688000;48.388
689000;47.893
690000;49.434
691000;50.271
692000;49.171
693000;49.115
694000;50.561
695000;50.544
696000;48.955
697000;51.060
698000;51.038
699000;48.180
700000;49.609
701000;51.505
702000;49.442
703000;51.009
704000;49.568
705000;49.626
706000;50.939
707000;51.816
708000;50.979
709000;49.662
710000;51.748
711000;51.438
712000;51.890
713000;50.663
714000;52.231
715000;52.302
716000;52.257
717000;50.416
718000;52.611
719000;50.913
720000;52.894
721000;51.900
722000;50.811
723000;50.664
724000;50.669
725000;50.903
726000;51.049
727000;50.846
728000;53.045
729000;53.770
730000;53.465
731000;51.590
732000;53.035
733000;53.153
734000;51.489
735000;51.884
736000;51.500
737000;51.721
738000;52.010
739000;54.135
740000;52.494
741000;52.255
742000;54.724
743000;52.204
744000;54.576
745000;52.666
746000;53.884
747000;52.571
748000;53.361
749000;52.224
750000;55.192
751000;54.865
752000;55.120
753000;53.019
754000;54.824
755000;55.067
756000;54.942
757000;53.130
758000;55.791
759000;53.747
760000;54.116
761000;53.579
762000;54.095
763000;56.507
764000;54.297
765000;53.798
766000;54.468
767000;53.839
768000;54.396
769000;54.652
770000;56.430
771000;54.776
772000;54.785
773000;54.509
774000;54.763
775000;55.031
776000;52.980
777000;54.859
778000;57.489
779000;56.957
780000;57.568
781000;57.976
782000;55.786
783000;55.825
784000;57.728
785000;55.255
786000;55.002
787000;57.274
788000;58.093
789000;56.030
790000;56.534
791000;58.209
792000;56.553
793000;55.838
794000;55.226
795000;55.896
796000;57.960
797000;56.942
798000;57.251
799000;56.625
800000;58.602
801000;57.169
802000;56.714
803000;56.485
804000;58.948
805000;56.223
806000;56.269
807000;58.929
808000;57.833
809000;60.275
810000;59.614
811000;57.904
812000;58.336
813000;57.733
814000;60.223
815000;57.822
816000;60.284
817000;59.189
818000;57.099
819000;60.529
820000;58.457
821000;60.401
822000;60.641
823000;58.423
824000;60.346
825000;60.643
826000;58.889
827000;58.981
828000;58.631
829000;58.987
830000;61.435
831000;61.083
832000;61.263
833000;61.185
834000;61.709
835000;59.210
836000;61.304
837000;59.405
838000;61.246
839000;61.368
840000;62.170
841000;62.292
842000;60.021
843000;61.171
844000;59.917
845000;61.803
846000;59.118
847000;60.672
848000;62.188
849000;60.975
850000;62.598
851000;62.827
852000;62.954
853000;62.162
854000;62.918
855000;62.091
856000;60.906
857000;60.972
858000;60.614
859000;61.613
860000;61.965
861000;61.519
862000;60.927
863000;61.588
864000;61.688
865000;61.164
866000;61.273
867000;61.891
868000;61.164
869000;63.565
870000;64.065
871000;64.294
872000;64.830
873000;63.978
874000;64.790
875000;63.709
876000;61.398
877000;61.895
878000;63.972
879000;62.462
880000;62.499
881000;64.870
882000;65.979
883000;65.092
884000;64.834
885000;64.736
886000;63.500
887000;64.633
888000;63.118
889000;66.342
890000;63.614
891000;65.262
892000;63.525
893000;65.454
894000;64.829
895000;65.828
896000;63.063
897000;65.553
898000;65.494
899000;66.635
900000;64.567
901000;64.200
902000;64.272
903000;64.702
904000;67.306
905000;64.451
906000;66.721
907000;64.204
908000;66.510
909000;64.569
910000;64.926
911000;66.951
912000;67.397
913000;67.470
914000;64.511
915000;66.950
916000;64.676
917000;68.109
918000;67.064
919000;64.706
920000;67.894
921000;65.335
922000;68.019
923000;65.574
924000;66.336
925000;66.791
926000;65.319
927000;64.912
928000;65.524
929000;65.275
930000;68.287
931000;68.468
932000;66.054
933000;65.836
934000;65.709
935000;68.790
936000;68.784
937000;68.966
938000;66.977
939000;68.741
940000;69.496
941000;66.922
942000;67.144
943000;69.343
944000;69.457
945000;66.954
946000;67.021
947000;66.761
948000;69.203
949000;66.486
950000;67.804
951000;70.465
952000;69.771
953000;69.654
954000;70.432
955000;67.911
956000;70.069
957000;67.132
958000;68.164
959000;68.176
960000;71.082
961000;68.563
962000;67.797
963000;68.320
964000;68.283
965000;68.325
966000;68.867
967000;67.884
968000;70.605
969000;70.121
970000;71.553
971000;70.836
972000;71.717
973000;69.262
974000;69.568
975000;69.876
976000;71.755
977000;72.022
978000;70.960
979000;69.117
980000;70.380
981000;71.455
982000;71.758
983000;69.849
984000;70.287
985000;72.283
986000;69.681
987000;69.901
988000;72.062
989000;70.018
990000;69.847
991000;70.951
992000;72.863
993000;72.670
994000;73.047
995000;70.365
996000;72.938
997000;72.761
998000;70.563
999000;72.293
1000000;70.872
