instantiations;compile-time [s]
492000;18.542
493000;18.634
494000;17.962
495000;18.332
496000;18.286
497000;17.922
498000;17.938
499000;18.945
500000;19.199
501000;18.248
502000;18.368
503000;19.157
504000;19.080
505000;17.749
506000;18.522
507000;19.315
508000;18.502
509000;18.625
510000;18.790
511000;18.847
512000;17.938
513000;19.381
514000;19.451
515000;18.705
516000;19.554
517000;18.530
518000;18.205
519000;19.261
520000;19.260
521000;19.953
522000;18.857
523000;19.252
524000;20.002
525000;20.027
526000;19.294
527000;19.954
528000;20.132
529000;18.470
530000;20.316
531000;18.808
532000;20.211
533000;19.447
534000;19.408
535000;20.029
536000;19.436
537000;19.654
538000;19.756
539000;20.602
540000;19.955
541000;19.167
542000;19.893
543000;20.507
544000;19.124
545000;19.981
546000;19.932
547000;20.926
548000;20.950
549000;19.716
550000;20.161
551000;20.436
552000;21.141
553000;20.930
554000;20.953
555000;20.303
556000;21.214
557000;20.523
558000;21.126
559000;20.491
560000;21.564
561000;20.875
562000;20.610
563000;21.412
564000;20.666
565000;21.528
566000;20.494
567000;21.118
568000;21.735
569000;20.977
570000;21.871
571000;21.961
572000;21.891
573000;20.492
574000;20.985
575000;20.361
576000;22.409
577000;21.124
578000;21.210
579000;21.026
580000;21.801
581000;21.452
582000;21.590
583000;22.086
584000;22.288
585000;21.433
586000;22.339
587000;22.510
588000;21.535
589000;22.252
590000;21.955
591000;22.549
592000;21.726
593000;22.144
594000;22.336
595000;21.769
596000;22.662
597000;22.696
598000;22.877
599000;20.888
600000;22.235
601000;23.197
602000;23.133
603000;23.007
604000;22.991
605000;23.278
606000;22.473
607000;22.347
608000;23.254
609000;22.322
610000;23.479
611000;22.411
612000;22.501
613000;22.354
614000;23.418
615000;22.493
616000;22.620
617000;23.642
618000;22.450
619000;23.696
620000;23.982
621000;22.124
622000;22.774
623000;23.968
624000;23.781
625000;23.875
626000;22.939
627000;23.001
628000;23.247
629000;23.178
630000;23.140
631000;24.217
632000;24.366
633000;23.601
634000;24.250
635000;22.877
636000;23.883
637000;24.423
638000;24.342
639000;23.818
640000;24.661
641000;24.541
642000;24.533
643000;23.947
644000;24.737
645000;24.737
646000;24.764
647000;23.964
648000;23.923
649000;24.951
650000;24.225
651000;25.088
652000;25.269
653000;24.200
654000;25.266
655000;25.229
656000;24.296
657000;24.721
658000;24.468
659000;25.152
660000;25.358
661000;25.613
662000;24.788
663000;25.219
664000;25.585
665000;24.318
666000;24.750
667000;24.527
668000;25.730
669000;25.885
670000;24.866
671000;26.024
672000;25.885
673000;25.843
674000;24.735
675000;24.974
676000;25.528
677000;25.228
678000;25.233
679000;26.203
680000;25.299
681000;26.100
682000;25.766
683000;26.342
684000;25.355
685000;25.410
686000;26.328
687000;25.404
688000;25.609
689000;26.604
690000;26.524
691000;25.174
692000;25.761
693000;26.549
694000;26.379
695000;25.705
696000;25.853
697000;27.052
698000;26.966
699000;25.767
700000;25.343
701000;26.963
702000;25.976
703000;26.066
704000;26.970
705000;25.026
706000;25.994
707000;26.356
708000;27.015
709000;26.472
710000;26.269
711000;27.543
712000;26.403
713000;26.224
714000;27.369
715000;26.368
716000;26.555
717000;26.175
718000;27.930
719000;28.180
720000;27.945
721000;26.853
722000;26.686
723000;27.979
724000;26.892
725000;27.751
726000;27.240
727000;26.918
728000;26.991
729000;27.351
730000;27.272
731000;27.390
732000;27.277
733000;27.241
734000;26.143
735000;27.041
736000;26.558
737000;28.227
738000;28.479
739000;27.715
740000;28.633
741000;27.554
742000;27.864
743000;28.710
744000;26.984
745000;27.637
746000;27.779
747000;27.642
748000;28.835
749000;27.960
750000;28.899
751000;27.736
752000;27.809
753000;28.144
754000;29.015
755000;28.376
756000;28.157
757000;29.131
758000;29.111
759000;29.460
760000;28.394
761000;28.839
762000;28.673
763000;29.580
764000;29.565
765000;28.756
766000;28.250
767000;29.340
768000;30.212
769000;28.686
770000;29.902
771000;29.018
772000;29.013
773000;29.817
774000;28.852
775000;28.615
776000;29.794
777000;28.150
778000;29.914
779000;30.183
780000;30.180
781000;30.358
782000;29.215
783000;29.245
784000;30.002
785000;30.382
786000;29.668
787000;30.392
788000;30.089
789000;30.570
790000;29.720
791000;29.273
792000;29.962
793000;30.671
794000;30.204
795000;30.849
796000;30.637
797000;30.883
798000;31.189
799000;30.235
800000;30.599
801000;31.108
802000;30.861
803000;31.034
804000;30.513
805000;29.984
806000;29.605
807000;30.372
808000;29.058
809000;31.555
810000;31.487
811000;29.987
812000;31.479
813000;31.280
814000;31.420
815000;30.326
816000;29.915
817000;30.462
818000;30.015
819000;30.597
820000;30.677
821000;30.877
822000;31.863
823000;32.020
824000;30.873
825000;32.125
826000;31.566
827000;32.005
828000;30.401
829000;31.176
830000;32.415
831000;31.283
832000;32.437
833000;31.358
834000;32.798
835000;31.409
836000;32.460
837000;31.221
838000;32.361
839000;32.802
840000;32.933
841000;31.448
842000;31.470
843000;31.697
844000;33.015
845000;32.459
846000;31.566
847000;32.998
848000;32.795
849000;32.711
850000;33.409
851000;33.003
852000;32.987
853000;32.975
854000;32.814
855000;32.011
856000;33.190
857000;31.979
858000;32.107
859000;32.444
860000;33.656
861000;33.450
862000;33.453
863000;33.419
864000;33.665
865000;33.520
866000;33.894
867000;32.537
868000;33.698
869000;33.736
870000;33.825
871000;32.650
872000;32.212
873000;32.705
874000;33.630
875000;32.887
876000;33.919
877000;32.670
878000;32.778
879000;34.154
880000;32.666
881000;34.275
882000;34.210
883000;32.940
884000;32.239
885000;32.974
886000;34.086
887000;34.486
888000;34.198
889000;34.408
890000;34.549
891000;33.847
892000;33.388
893000;32.884
894000;34.561
895000;33.286
896000;34.530
897000;34.605
898000;34.471
899000;33.883
900000;32.705
901000;33.630
902000;33.672
903000;33.049
904000;34.034
905000;33.490
906000;34.470
907000;34.521
908000;35.401
909000;34.368
910000;35.625
911000;34.314
912000;35.596
913000;35.285
914000;35.563
915000;34.263
916000;34.246
917000;34.024
918000;35.247
919000;34.170
920000;35.681
921000;34.077
922000;35.846
923000;34.454
924000;34.397
925000;34.333
926000;35.962
927000;35.627
928000;35.372
929000;35.788
930000;35.167
931000;34.777
932000;36.217
933000;36.003
934000;34.778
935000;36.193
936000;35.225
937000;36.314
938000;34.978
939000;34.953
940000;35.286
941000;35.089
942000;36.217
943000;36.563
944000;36.898
945000;38.293
946000;34.556
947000;35.130
948000;36.708
949000;35.396
950000;37.042
951000;37.006
952000;36.976
953000;35.324
954000;35.542
955000;35.816
956000;36.996
957000;37.002
958000;37.095
959000;35.334
960000;35.683
961000;35.373
962000;37.491
963000;37.669
964000;37.374
965000;36.000
966000;37.575
967000;36.050
968000;36.378
969000;36.259
970000;37.684
971000;36.968
972000;37.005
973000;36.052
974000;38.003
975000;37.805
976000;37.476
977000;36.330
978000;37.873
979000;36.121
980000;38.324
981000;38.127
982000;38.198
983000;36.633
984000;36.557
985000;37.973
986000;38.114
987000;36.719
988000;38.176
989000;37.020
990000;37.232
991000;37.502
992000;38.620
993000;38.642
994000;38.190
995000;38.654
996000;38.753
997000;36.945
998000;36.824
999000;37.139
1000000;37.422
