instantiations;compile-time [s]
367000;99.660
368000;100.350
369000;100.960
370000;100.503
371000;102.179
372000;100.966
373000;102.750
374000;102.780
375000;103.387
376000;102.273
377000;103.259
378000;104.139
379000;103.098
380000;104.841
381000;105.009
382000;104.137
383000;107.860
384000;105.243
385000;104.856
386000;106.305
387000;106.272
388000;107.859
389000;108.095
390000;108.471
391000;109.514
392000;108.803
393000;110.286
394000;112.520
395000;114.099
396000;113.585
397000;112.504
398000;114.061
399000;113.910
400000;115.872
401000;115.122
402000;115.906
403000;113.553
404000;117.105
405000;115.997
406000;115.642
407000;116.576
408000;116.392
409000;119.495
410000;117.752
411000;118.745
412000;118.497
413000;118.029
414000;118.785
415000;120.378
416000;120.536
417000;120.293
418000;118.608
419000;121.085
420000;122.113
421000;121.398
422000;121.890
423000;122.022
424000;123.020
425000;122.461
426000;123.795
427000;123.193
428000;122.013
429000;124.933
430000;127.454
431000;124.826
432000;126.035
433000;124.303
434000;124.996
435000;126.634
436000;126.422
437000;132.242
438000;125.830
439000;127.256
440000;129.877
441000;128.465
442000;130.868
443000;128.593
444000;127.404
445000;129.820
446000;128.608
447000;129.829
448000;129.610
449000;130.262
450000;132.420
451000;132.566
452000;133.227
453000;132.826
454000;131.577
455000;133.437
456000;132.424
457000;132.570
458000;132.858
459000;135.233
460000;133.951
461000;135.074
462000;136.218
463000;134.935
464000;137.068
465000;136.775
466000;137.794
467000;134.504
468000;135.828
469000;138.488
470000;147.020
471000;138.263
472000;139.127
473000;141.088
474000;137.405
475000;140.875
476000;139.220
477000;139.337
478000;140.301
479000;142.165
480000;141.764
481000;143.510
482000;143.954
483000;141.060
484000;144.432
485000;146.667
486000;144.636
487000;144.403
488000;145.000
489000;145.240
490000;145.132
491000;146.412
492000;145.825
493000;144.631
494000;145.737
495000;147.334
496000;147.418
497000;149.104
498000;146.405
499000;151.730
500000;150.835
