instantiations;compile-time [s]
344000;15.553
345000;14.626
346000;15.367
347000;15.368
348000;14.895
349000;14.820
350000;15.183
351000;15.834
352000;15.199
353000;14.737
354000;16.074
355000;15.656
356000;15.515
357000;15.484
358000;16.247
359000;15.238
360000;15.536
361000;16.111
362000;15.183
363000;15.902
364000;15.366
365000;16.389
366000;16.203
367000;16.055
368000;16.655
369000;15.545
370000;15.742
371000;15.303
372000;15.178
373000;15.290
374000;16.582
375000;16.911
376000;15.817
377000;15.886
378000;16.669
379000;15.398
380000;16.545
381000;16.766
382000;16.449
383000;17.165
384000;17.435
385000;16.449
386000;16.571
387000;17.112
388000;16.990
389000;16.827
390000;17.308
391000;17.352
392000;18.031
393000;17.425
394000;16.597
395000;18.305
396000;17.854
397000;18.142
398000;17.551
399000;18.007
400000;16.486
401000;18.681
402000;18.083
403000;18.403
404000;17.706
405000;18.173
406000;18.711
407000;16.984
408000;18.095
409000;18.495
410000;18.066
411000;17.913
412000;18.229
413000;19.077
414000;17.977
415000;18.872
416000;17.144
417000;18.122
418000;18.499
419000;18.292
420000;19.882
421000;19.355
422000;18.748
423000;18.279
424000;19.500
425000;19.459
426000;19.062
427000;19.244
428000;18.715
429000;19.651
430000;20.855
431000;20.269
432000;18.762
433000;19.784
434000;18.985
435000;19.545
436000;19.661
437000;17.878
438000;19.011
439000;19.448
440000;20.292
441000;20.037
442000;19.155
443000;19.044
444000;20.568
445000;20.415
446000;19.753
447000;20.336
448000;20.505
449000;20.614
450000;18.411
451000;19.847
452000;21.604
453000;20.112
454000;20.014
455000;21.191
456000;20.762
457000;20.888
458000;19.404
459000;20.247
460000;22.010
461000;20.177
462000;20.334
463000;20.321
464000;20.320
465000;20.127
466000;21.540
467000;20.312
468000;21.533
469000;21.454
470000;21.337
471000;21.573
472000;21.500
473000;20.704
474000;21.422
475000;20.483
476000;22.382
477000;20.932
478000;20.878
479000;21.956
480000;22.210
481000;21.398
482000;21.224
483000;21.490
484000;21.363
485000;23.178
486000;21.927
487000;22.042
488000;22.510
489000;22.525
490000;22.704
491000;22.368
492000;22.514
493000;21.498
494000;20.738
495000;23.773
496000;23.381
497000;23.749
498000;21.381
499000;23.463
500000;22.501
501000;22.374
502000;23.679
503000;22.892
504000;24.210
505000;24.317
506000;22.903
507000;23.114
508000;23.166
509000;24.028
510000;24.184
511000;24.531
512000;23.410
513000;22.992
514000;23.864
515000;24.211
516000;24.646
517000;24.066
518000;25.042
519000;25.188
520000;25.701
521000;23.409
522000;23.857
523000;23.703
524000;23.937
525000;25.393
526000;24.977
527000;25.239
528000;25.226
529000;24.266
530000;24.655
531000;25.728
532000;24.248
533000;25.110
534000;24.206
535000;24.693
536000;22.568
537000;24.158
538000;24.599
539000;23.688
540000;26.038
541000;24.823
542000;23.930
543000;25.095
544000;24.846
545000;24.884
546000;24.393
547000;24.148
548000;25.238
549000;24.160
550000;24.392
551000;24.937
552000;24.008
553000;25.159
554000;25.427
555000;25.459
556000;25.439
557000;24.237
558000;25.948
559000;24.579
560000;24.958
561000;24.746
562000;25.347
563000;25.747
564000;24.378
565000;24.733
566000;24.689
567000;24.854
568000;26.264
569000;26.249
570000;25.975
571000;24.947
572000;25.310
573000;25.543
574000;26.150
575000;26.307
576000;26.742
577000;25.918
578000;25.500
579000;26.317
580000;25.766
581000;26.961
582000;25.440
583000;26.787
584000;26.852
585000;26.344
586000;27.435
587000;25.736
588000;26.550
589000;25.995
590000;25.689
591000;25.846
592000;26.024
593000;27.699
594000;26.126
595000;25.290
596000;27.080
597000;26.965
598000;27.105
599000;26.331
600000;27.059
601000;26.936
602000;26.123
603000;25.959
604000;27.277
605000;27.694
606000;27.431
607000;26.883
608000;27.255
609000;28.118
610000;26.628
611000;28.160
612000;27.798
613000;27.685
614000;27.880
615000;25.884
616000;29.184
617000;26.036
618000;27.158
619000;28.082
620000;27.463
621000;28.219
622000;27.011
623000;28.571
624000;27.104
625000;26.722
626000;27.171
627000;27.771
628000;27.159
629000;27.683
630000;29.157
631000;27.485
632000;27.620
633000;28.894
634000;27.705
635000;28.948
636000;28.773
637000;28.212
638000;27.890
639000;29.116
640000;28.901
641000;28.860
642000;29.327
643000;29.154
644000;27.493
645000;29.285
646000;28.458
647000;29.697
648000;29.314
649000;28.975
650000;28.937
651000;29.579
652000;29.874
653000;27.793
654000;29.332
655000;28.839
656000;29.541
657000;30.140
658000;30.334
659000;28.816
660000;30.088
661000;28.939
662000;31.126
663000;29.413
664000;28.810
665000;30.063
666000;29.623
667000;30.837
668000;29.265
669000;27.390
670000;29.868
671000;31.371
672000;29.462
673000;30.093
674000;29.628
675000;29.442
676000;29.423
677000;30.056
678000;29.414
679000;31.702
680000;29.954
681000;30.084
682000;31.539
683000;29.487
684000;31.274
685000;32.136
686000;31.377
687000;29.997
688000;30.612
689000;30.176
690000;31.896
691000;30.520
692000;32.424
693000;31.665
694000;28.852
695000;31.804
696000;29.849
697000;32.091
698000;33.942
699000;31.780
700000;32.748
701000;31.294
702000;32.067
703000;32.257
704000;32.363
705000;32.345
706000;32.025
707000;31.055
708000;31.179
709000;33.026
710000;31.445
711000;32.956
712000;32.794
713000;32.463
714000;30.989
715000;31.243
716000;32.710
717000;31.286
718000;33.806
719000;32.178
720000;31.087
721000;31.441
722000;32.398
723000;33.628
724000;32.335
725000;31.373
726000;29.716
727000;32.655
728000;33.235
729000;33.059
730000;32.200
731000;33.508
732000;33.281
733000;32.712
734000;33.493
735000;31.758
736000;33.689
737000;33.053
738000;33.011
739000;32.306
740000;31.717
741000;32.572
742000;33.909
743000;32.793
744000;32.947
745000;33.801
746000;32.518
747000;33.115
748000;34.079
749000;34.589
750000;32.598
751000;33.560
752000;33.926
753000;33.347
754000;33.343
755000;33.202
756000;34.317
757000;34.032
758000;33.235
759000;34.982
760000;33.637
761000;35.678
762000;33.682
763000;33.373
764000;33.967
765000;33.521
766000;34.903
767000;35.407
768000;33.645
769000;34.657
770000;35.575
771000;35.243
772000;35.554
773000;36.892
774000;33.667
775000;35.765
776000;33.706
777000;33.870
778000;36.641
779000;34.765
780000;34.608
781000;35.538
782000;36.936
783000;35.169
784000;34.963
785000;35.399
786000;37.909
787000;36.895
788000;37.873
789000;33.640
790000;36.228
791000;36.335
792000;37.114
793000;35.867
794000;37.091
795000;36.650
796000;37.465
797000;38.426
798000;37.999
799000;36.878
800000;38.272
801000;37.125
802000;36.684
803000;38.160
804000;36.917
805000;39.903
806000;34.461
807000;36.456
808000;37.012
809000;38.170
810000;38.520
811000;38.950
812000;38.295
813000;37.682
814000;38.665
815000;37.506
816000;36.853
817000;39.457
818000;38.556
819000;37.480
820000;39.179
821000;38.429
822000;38.393
823000;37.780
824000;39.813
825000;37.729
826000;38.288
827000;40.709
828000;37.387
829000;38.941
830000;37.755
831000;37.223
832000;37.457
833000;37.178
834000;37.955
835000;37.425
836000;37.006
837000;37.907
838000;40.097
839000;39.729
840000;38.030
841000;38.052
842000;40.365
843000;38.042
844000;40.387
845000;38.106
846000;38.646
847000;39.151
848000;37.947
849000;38.534
850000;38.887
851000;38.825
852000;39.972
853000;36.294
854000;40.326
855000;39.711
856000;40.181
857000;39.754
858000;40.086
859000;41.092
860000;38.629
861000;39.541
862000;39.122
863000;38.336
864000;39.176
865000;41.879
866000;39.656
867000;38.799
868000;41.164
869000;39.378
870000;39.317
871000;41.270
872000;41.076
873000;41.719
874000;40.773
875000;40.640
876000;39.401
877000;41.088
878000;41.486
879000;42.499
880000;40.507
881000;39.333
882000;39.995
883000;41.932
884000;41.270
885000;39.595
886000;41.455
887000;41.677
888000;37.017
889000;40.782
890000;40.281
891000;41.548
892000;41.249
893000;42.925
894000;40.396
895000;41.936
896000;42.322
897000;42.796
898000;42.201
899000;40.240
900000;40.674
901000;42.408
902000;41.176
903000;40.789
904000;42.617
905000;40.595
906000;41.547
907000;42.328
908000;43.164
909000;41.300
910000;42.909
911000;42.761
912000;43.546
913000;43.056
914000;40.564
915000;41.108
916000;42.860
917000;43.911
918000;45.370
919000;43.106
920000;41.379
921000;43.008
922000;43.073
923000;42.830
924000;43.191
925000;43.497
926000;43.340
927000;43.638
928000;43.729
929000;44.294
930000;43.978
931000;41.745
932000;44.479
933000;42.769
934000;43.623
935000;42.763
936000;42.386
937000;43.968
938000;41.508
939000;41.843
940000;42.697
941000;41.913
942000;44.098
943000;43.679
944000;44.768
945000;44.293
946000;42.833
947000;42.288
948000;41.934
949000;43.854
950000;42.831
951000;43.331
952000;44.890
953000;42.487
954000;43.255
955000;42.935
956000;44.598
957000;43.637
958000;45.089
959000;45.295
960000;44.666
961000;45.803
962000;43.326
963000;44.386
964000;42.902
965000;42.508
966000;45.548
967000;43.552
968000;45.228
969000;46.150
970000;45.217
971000;46.795
972000;46.913
973000;47.255
974000;46.764
975000;45.872
976000;47.741
977000;47.241
978000;48.120
979000;44.684
980000;48.121
981000;50.401
982000;50.826
983000;49.391
984000;50.206
985000;48.780
986000;50.253
987000;48.117
988000;46.364
989000;49.859
990000;50.186
991000;53.817
992000;51.188
993000;51.824
994000;50.500
995000;50.075
996000;49.157
997000;49.553
998000;51.327
999000;50.531
1000000;49.395
